"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Nacionalitat","Nombre"
2021,9,"Sant Andreu",60,"Sant Andreu","Dones","Rússia",44
2021,9,"Sant Andreu",61,"la Sagrera","Dones","Rússia",100
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Rússia",54
2021,9,"Sant Andreu",63,"Navas","Dones","Rússia",71
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Rússia",56
2021,10,"Sant Martí",65,"el Clot","Dones","Rússia",163
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Rússia",202
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Rússia",253
2021,10,"Sant Martí",68,"el Poblenou","Dones","Rússia",198
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Rússia",97
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Rússia",73
2021,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Rússia",84
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Rússia",150
2021,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Rússia",173
2021,1,"Ciutat Vella",1,"el Raval","Dones","Alemanya",199
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Alemanya",147
2021,1,"Ciutat Vella",3,"la Barceloneta","Dones","Alemanya",158
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Alemanya",1
2021,2,"Eixample",5,"el Fort Pienc","Dones","Alemanya",17
2021,2,"Eixample",6,"la Sagrada Família","Dones","Alemanya",18
2021,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Alemanya",37
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Alemanya",31
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Alemanya",28
2021,2,"Eixample",10,"Sant Antoni","Dones","Alemanya",68
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Alemanya",81
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Alemanya",146
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Alemanya",33
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Alemanya",40
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Alemanya",38
2021,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Alemanya",71
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Alemanya",36
2021,3,"Sants-Montjuïc",18,"Sants","Dones","Alemanya",66
2021,4,"Les Corts",19,"les Corts","Dones","Alemanya",146
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Alemanya",104
2021,4,"Les Corts",21,"Pedralbes","Dones","Alemanya",52
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Alemanya",19
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Alemanya",126
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Alemanya",44
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Alemanya",243
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Alemanya",60
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Alemanya",33
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Alemanya",23
2021,6,"Gràcia",29,"el Coll","Dones","Alemanya",53
2021,6,"Gràcia",30,"la Salut","Dones","Alemanya",8
2021,6,"Gràcia",31,"la Vila de Gràcia","Dones","Alemanya",35
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Alemanya",12
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Alemanya",11
2021,7,"Horta-Guinardó",34,"Can Baró","Dones","Alemanya",205
2021,7,"Horta-Guinardó",35,"el Guinardó","Dones","Alemanya",4
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Alemanya",7
2021,7,"Horta-Guinardó",37,"el Carmel","Dones","Alemanya",0
2021,7,"Horta-Guinardó",38,"la Teixonera","Dones","Alemanya",23
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Alemanya",22
2021,7,"Horta-Guinardó",40,"Montbau","Dones","Alemanya",13
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Alemanya",6
2021,7,"Horta-Guinardó",42,"la Clota","Dones","Alemanya",0
2021,7,"Horta-Guinardó",43,"Horta","Dones","Alemanya",6
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Alemanya",1
2021,8,"Nou Barris",45,"Porta","Dones","Alemanya",121
2021,8,"Nou Barris",46,"el Turó de la Peira","Dones","Alemanya",8
2021,8,"Nou Barris",47,"Can Peguera","Dones","Alemanya",6
2021,8,"Nou Barris",48,"la Guineueta","Dones","Alemanya",10
2021,8,"Nou Barris",49,"Canyelles","Dones","Alemanya",0
2021,8,"Nou Barris",50,"les Roquetes","Dones","Alemanya",2
2021,8,"Nou Barris",51,"Verdun","Dones","Alemanya",4
2021,8,"Nou Barris",52,"la Prosperitat","Dones","Alemanya",1
2021,8,"Nou Barris",53,"la Trinitat Nova","Dones","Alemanya",3
2021,8,"Nou Barris",54,"Torre Baró","Dones","Alemanya",2
2021,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Alemanya",9
2021,8,"Nou Barris",56,"Vallbona","Dones","Alemanya",125
2021,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Alemanya",32
2021,9,"Sant Andreu",58,"Baró de Viver","Dones","Alemanya",29
2021,9,"Sant Andreu",59,"el Bon Pastor","Dones","Alemanya",18
2021,9,"Sant Andreu",60,"Sant Andreu","Dones","Alemanya",19
2021,9,"Sant Andreu",61,"la Sagrera","Dones","Alemanya",77
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Alemanya",38
2021,9,"Sant Andreu",63,"Navas","Dones","Alemanya",54
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Alemanya",57
2021,10,"Sant Martí",65,"el Clot","Dones","Alemanya",174
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Alemanya",53
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Alemanya",244
2021,10,"Sant Martí",68,"el Poblenou","Dones","Alemanya",17
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Alemanya",41
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Alemanya",22
2021,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Alemanya",12
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Alemanya",163
2021,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Alemanya",123
2021,1,"Ciutat Vella",1,"el Raval","Dones","Romania",158
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Romania",71
2021,1,"Ciutat Vella",3,"la Barceloneta","Dones","Romania",78
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Romania",5
2021,2,"Eixample",5,"el Fort Pienc","Dones","Romania",90
2021,2,"Eixample",6,"la Sagrada Família","Dones","Romania",33
2021,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Romania",59
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Romania",40
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Romania",94
2021,2,"Eixample",10,"Sant Antoni","Dones","Romania",186
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Romania",84
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Romania",87
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Romania",35
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Romania",22
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Romania",8
2021,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Romania",18
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Romania",8
2021,3,"Sants-Montjuïc",18,"Sants","Dones","Romania",48
2021,4,"Les Corts",19,"les Corts","Dones","Romania",63
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Romania",42
2021,4,"Les Corts",21,"Pedralbes","Dones","Romania",28
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Romania",33
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Romania",53
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Romania",33
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Romania",91
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Romania",107
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Romania",60
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Romania",25
2021,6,"Gràcia",29,"el Coll","Dones","Romania",98
2021,6,"Gràcia",30,"la Salut","Dones","Romania",18
2021,6,"Gràcia",31,"la Vila de Gràcia","Dones","Romania",100
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Romania",21
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Romania",11
2021,7,"Horta-Guinardó",34,"Can Baró","Dones","Romania",72
2021,7,"Horta-Guinardó",35,"el Guinardó","Dones","Romania",12
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Romania",23
2021,7,"Horta-Guinardó",37,"el Carmel","Dones","Romania",0
2021,7,"Horta-Guinardó",38,"la Teixonera","Dones","Romania",84
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Romania",53
2021,7,"Horta-Guinardó",40,"Montbau","Dones","Romania",77
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Romania",46
2021,7,"Horta-Guinardó",42,"la Clota","Dones","Romania",4
2021,7,"Horta-Guinardó",43,"Horta","Dones","Romania",36
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Romania",17
2021,8,"Nou Barris",45,"Porta","Dones","Romania",83
2021,8,"Nou Barris",46,"el Turó de la Peira","Dones","Romania",74
2021,8,"Nou Barris",47,"Can Peguera","Dones","Romania",36
2021,8,"Nou Barris",48,"la Guineueta","Dones","Romania",86
2021,8,"Nou Barris",49,"Canyelles","Dones","Romania",20
2021,8,"Nou Barris",50,"les Roquetes","Dones","Romania",4
2021,8,"Nou Barris",51,"Verdun","Dones","Romania",39
2021,8,"Nou Barris",52,"la Prosperitat","Dones","Romania",1
2021,8,"Nou Barris",53,"la Trinitat Nova","Dones","Romania",78
2021,8,"Nou Barris",54,"Torre Baró","Dones","Romania",7
2021,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Romania",42
2021,8,"Nou Barris",56,"Vallbona","Dones","Romania",97
2021,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Romania",78
2021,9,"Sant Andreu",58,"Baró de Viver","Dones","Romania",65
2021,9,"Sant Andreu",59,"el Bon Pastor","Dones","Romania",33
2021,9,"Sant Andreu",60,"Sant Andreu","Dones","Romania",57
2021,9,"Sant Andreu",61,"la Sagrera","Dones","Romania",77
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Romania",74
2021,9,"Sant Andreu",63,"Navas","Dones","Romania",43
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Romania",19
2021,10,"Sant Martí",65,"el Clot","Dones","Romania",70
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Romania",43
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Romania",83
2021,10,"Sant Martí",68,"el Poblenou","Dones","Romania",164
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Romania",61
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Romania",67
2021,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Romania",74
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Romania",84
2021,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Romania",131
2021,1,"Ciutat Vella",1,"el Raval","Dones","Portugal",85
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Portugal",87
2021,1,"Ciutat Vella",3,"la Barceloneta","Dones","Portugal",91
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Portugal",0
2021,2,"Eixample",5,"el Fort Pienc","Dones","Portugal",35
2021,2,"Eixample",6,"la Sagrada Família","Dones","Portugal",22
2021,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Portugal",32
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Portugal",17
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Portugal",24
2021,2,"Eixample",10,"Sant Antoni","Dones","Portugal",66
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Portugal",81
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Portugal",42
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Portugal",25
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Portugal",9
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Portugal",4
2021,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Portugal",16
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Portugal",24
2021,3,"Sants-Montjuïc",18,"Sants","Dones","Portugal",32
2021,4,"Les Corts",19,"les Corts","Dones","Portugal",59
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Portugal",64
2021,4,"Les Corts",21,"Pedralbes","Dones","Portugal",36
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Portugal",6
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Portugal",70
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Portugal",23
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Portugal",149
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Portugal",71
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Portugal",48
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Portugal",12
2021,6,"Gràcia",29,"el Coll","Dones","Portugal",71
2021,6,"Gràcia",30,"la Salut","Dones","Portugal",11
2021,6,"Gràcia",31,"la Vila de Gràcia","Dones","Portugal",39
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Portugal",19
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Portugal",10
2021,7,"Horta-Guinardó",34,"Can Baró","Dones","Portugal",66
2021,7,"Horta-Guinardó",35,"el Guinardó","Dones","Portugal",10
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Portugal",4
2021,7,"Horta-Guinardó",37,"el Carmel","Dones","Portugal",0
2021,7,"Horta-Guinardó",38,"la Teixonera","Dones","Portugal",21
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Portugal",19
2021,7,"Horta-Guinardó",40,"Montbau","Dones","Portugal",26
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Portugal",15
2021,7,"Horta-Guinardó",42,"la Clota","Dones","Portugal",1
2021,7,"Horta-Guinardó",43,"Horta","Dones","Portugal",10
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Portugal",2
2021,8,"Nou Barris",45,"Porta","Dones","Portugal",99
2021,8,"Nou Barris",46,"el Turó de la Peira","Dones","Portugal",8
2021,8,"Nou Barris",47,"Can Peguera","Dones","Portugal",17
2021,8,"Nou Barris",48,"la Guineueta","Dones","Portugal",17
2021,8,"Nou Barris",49,"Canyelles","Dones","Portugal",6
2021,8,"Nou Barris",50,"les Roquetes","Dones","Portugal",8
2021,8,"Nou Barris",51,"Verdun","Dones","Portugal",6
2021,8,"Nou Barris",52,"la Prosperitat","Dones","Portugal",2
2021,8,"Nou Barris",53,"la Trinitat Nova","Dones","Portugal",2
2021,8,"Nou Barris",54,"Torre Baró","Dones","Portugal",3
2021,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Portugal",19
2021,8,"Nou Barris",56,"Vallbona","Dones","Portugal",160
2021,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Portugal",47
2021,9,"Sant Andreu",58,"Baró de Viver","Dones","Portugal",24
2021,9,"Sant Andreu",59,"el Bon Pastor","Dones","Portugal",15
2021,9,"Sant Andreu",60,"Sant Andreu","Dones","Portugal",33
2021,9,"Sant Andreu",61,"la Sagrera","Dones","Portugal",78
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Portugal",59
2021,9,"Sant Andreu",63,"Navas","Dones","Portugal",23
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Portugal",26
2021,10,"Sant Martí",65,"el Clot","Dones","Portugal",75
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Portugal",26
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Portugal",121
2021,10,"Sant Martí",68,"el Poblenou","Dones","Portugal",34
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Portugal",36
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Portugal",35
2021,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Portugal",11
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Portugal",117
2021,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Portugal",133
2021,1,"Ciutat Vella",1,"el Raval","Dones","Ucraïna",97
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Ucraïna",55
2021,1,"Ciutat Vella",3,"la Barceloneta","Dones","Ucraïna",42
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Ucraïna",1
2021,2,"Eixample",5,"el Fort Pienc","Dones","Ucraïna",45
2021,2,"Eixample",6,"la Sagrada Família","Dones","Ucraïna",16
2021,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Ucraïna",23
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Ucraïna",20
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Ucraïna",42
2021,2,"Eixample",10,"Sant Antoni","Dones","Ucraïna",53
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Ucraïna",66
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Ucraïna",64
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Ucraïna",45
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Ucraïna",28
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Ucraïna",2
2021,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Ucraïna",27
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Ucraïna",13
2021,3,"Sants-Montjuïc",18,"Sants","Dones","Ucraïna",29
2021,4,"Les Corts",19,"les Corts","Dones","Ucraïna",43
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Ucraïna",28
2021,4,"Les Corts",21,"Pedralbes","Dones","Ucraïna",43
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Ucraïna",24
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Ucraïna",57
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Ucraïna",9
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Ucraïna",64
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Ucraïna",41
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Ucraïna",37
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Ucraïna",24
2021,6,"Gràcia",29,"el Coll","Dones","Ucraïna",71
2021,6,"Gràcia",30,"la Salut","Dones","Ucraïna",13
2021,6,"Gràcia",31,"la Vila de Gràcia","Dones","Ucraïna",62
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Ucraïna",26
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Ucraïna",22
2021,7,"Horta-Guinardó",34,"Can Baró","Dones","Ucraïna",73
2021,7,"Horta-Guinardó",35,"el Guinardó","Dones","Ucraïna",12
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Ucraïna",12
2021,7,"Horta-Guinardó",37,"el Carmel","Dones","Ucraïna",0
2021,7,"Horta-Guinardó",38,"la Teixonera","Dones","Ucraïna",48
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Ucraïna",50
2021,7,"Horta-Guinardó",40,"Montbau","Dones","Ucraïna",67
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Ucraïna",56
2021,7,"Horta-Guinardó",42,"la Clota","Dones","Ucraïna",0
2021,7,"Horta-Guinardó",43,"Horta","Dones","Ucraïna",41
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Ucraïna",9
2021,8,"Nou Barris",45,"Porta","Dones","Ucraïna",58
2021,8,"Nou Barris",46,"el Turó de la Peira","Dones","Ucraïna",57
2021,8,"Nou Barris",47,"Can Peguera","Dones","Ucraïna",44
2021,8,"Nou Barris",48,"la Guineueta","Dones","Ucraïna",52
2021,8,"Nou Barris",49,"Canyelles","Dones","Ucraïna",49
2021,8,"Nou Barris",50,"les Roquetes","Dones","Ucraïna",1
2021,8,"Nou Barris",51,"Verdun","Dones","Ucraïna",40
2021,8,"Nou Barris",52,"la Prosperitat","Dones","Ucraïna",5
2021,8,"Nou Barris",53,"la Trinitat Nova","Dones","Ucraïna",31
2021,8,"Nou Barris",54,"Torre Baró","Dones","Ucraïna",3
2021,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Ucraïna",37
2021,8,"Nou Barris",56,"Vallbona","Dones","Ucraïna",91
2021,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Ucraïna",72
2021,9,"Sant Andreu",58,"Baró de Viver","Dones","Ucraïna",53
2021,9,"Sant Andreu",59,"el Bon Pastor","Dones","Ucraïna",26
2021,9,"Sant Andreu",60,"Sant Andreu","Dones","Ucraïna",37
2021,9,"Sant Andreu",61,"la Sagrera","Dones","Ucraïna",76
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Ucraïna",48
2021,9,"Sant Andreu",63,"Navas","Dones","Ucraïna",34
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Ucraïna",24
2021,10,"Sant Martí",65,"el Clot","Dones","Ucraïna",51
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Ucraïna",52
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Ucraïna",57
2021,10,"Sant Martí",68,"el Poblenou","Dones","Ucraïna",156
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Ucraïna",66
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Ucraïna",60
2021,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Ucraïna",70
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Ucraïna",77
2021,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Ucraïna",79
2021,1,"Ciutat Vella",1,"el Raval","Dones","Polònia",105
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Polònia",65
2021,1,"Ciutat Vella",3,"la Barceloneta","Dones","Polònia",81
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Polònia",1
2021,2,"Eixample",5,"el Fort Pienc","Dones","Polònia",31
